Position;Start date;End date;Max. Hourly rate;Hours/week;Location;Deadline;Company;Submitter;Status;Candidate/Motivation;URL;Description
GEO-ICT Ontwikkelaar;12.05.2024;11.11.2024;;20 uren per week;Den Haag;10.05.2024;Min. BZK - Rijksvastgoedbedrijf;<src.db.db.ContactModel object at 0x000001CA9FAFE510>;Open;[];https://striive.com/nl/opdrachten/min-bzk---rijksvastgoedbedrijf/geo-ict-ontwikkelaar/0b7dde8b-895f-4401-918e-9c4daca58fab;<src.db.db.AssignmentModel object at 0x000001CA9FAFE420>
