Position;Start date;End date;Max. Hourly rate;Hours/week;Location;Deadline;Company;Submitter;Status;Candidate/Motivation;URL;Description
Product owner;19/05/2024;30/12/2024;;36 uren per week;Utrecht;01/05/2024;Capgemini Nederland B.V. - (YF);"
                Contact Information
                -------------------
                Name: Tiffany Grondman
                Phone: None
                Email: None
        ";Open;[];https://striive.com/nl/opdrachten/capgemini-nederland-bv---yf/product-owner/007088f5-4603-44b1-9eb0-a16e53291be2;"Assignment Details
                -------------------
                Requirements: Ervaring op het gebied van aansturen scrum team, Opdracht is minder geschikt voor ZZP’ers ivm wet DBA

                Preferences: Ervaring met selectiemodellen/ algoritmes is een pre, Kennis van datamodelering is een pre

                Skills: Aansturen team, Netwerken, Politieke en bestuurlijke sensitiviteit
        "
